cnpj,empresa_porte
23456138000103,PEQUENA
23738361000135,PEQUENA
24048538000134,PEQUENA
24722904000199,PEQUENA
25463321000153,PEQUENA
26009237000127,PEQUENA
26774773000119,PEQUENA
27467672000168,PEQUENA
27478564000271,PEQUENA
27675238000254,PEQUENA
27945473000118,PEQUENA
28153046000160,PEQUENA
28490557000177,PEQUENA
28496674000148,PEQUENA
28687935000107,PEQUENA
28748106000197,PEQUENA
28800956000197,PEQUENA
28886109000197,PEQUENA
29479093000322,PEQUENA
29548096000109,PEQUENA
30073607000162,PEQUENA
30493450000124,PEQUENA
30671309000174,PEQUENA
30675997000140,PEQUENA
30700787000165,PEQUENA
30916257000159,PEQUENA
31031504000100,PEQUENA
31661287000124,PEQUENA
32278776000164,PEQUENA
32587961000130,PEQUENA
32765905000149,PEQUENA
33130555000107,PEQUENA
33418200000118,PEQUENA
34469167000118,PEQUENA
34530393000167,PEQUENA
34640578000124,PEQUENA
35121385000120,PEQUENA
35797437000182,PEQUENA
35895461000154,PEQUENA
36607762000106,PEQUENA
38236343000122,PEQUENA
38360172000149,PEQUENA
39743078000212,PEQUENA
40538678000228,PEQUENA
40775550000105,PEQUENA
40841234000186,PEQUENA
40973635000190,PEQUENA
42043516000163,PEQUENA
42088629000185,PEQUENA
42150004000104,PEQUENA
42258300000115,PEQUENA
43200978000100,PEQUENA
43397229000114,PEQUENA
44336506000141,PEQUENA
45359697000120,PEQUENA
46362761000194,PEQUENA
46562006000153,PEQUENA
47387810000106,PEQUENA
47554982000127,PEQUENA
48079822000136,PEQUENA
48135786000180,PEQUENA
49536717000141,PEQUENA
51110708000721,PEQUENA
60113925000170,PEQUENA
60408861000135,PEQUENA
69102473000104,PEQUENA
73130346000188,PEQUENA
76045541000602,PEQUENA
80150865000173,PEQUENA
83368399000195,PEQUENA
89805055000182,PEQUENA
90307059000110,PEQUENA
96609029000144,PEQUENA
10189948000190,PEQUENA
10456148000199,PEQUENA
11150553000147,PEQUENA
11370893000183,PEQUENA
12037705000162,PEQUENA
12423432000194,PEQUENA
12585465000130,PEQUENA
13459334000170,PEQUENA
13593069000118,PEQUENA
14834414000120,PEQUENA
14984263000197,PEQUENA
15032369000153,PEQUENA
15510538000113,PEQUENA
16678991000104,PEQUENA
16877715000167,PEQUENA
17072625000161,PEQUENA
17439201000192,PEQUENA
17942213000135,PEQUENA
18553051000106,PEQUENA
18786402000129,PEQUENA
19344971000187,PEQUENA
19589768000170,PEQUENA
19690505000153,PEQUENA
19712376000157,PEQUENA
19870346000250,PEQUENA
19946339000103,PEQUENA
21139550000166,PEQUENA
22775588000198,PEQUENA
23173384000140,PEQUENA
23844095000125,PEQUENA
24127190000170,PEQUENA
24129183000108,PEQUENA
24837744000123,PEQUENA
25451219000138,PEQUENA
26211567000109,PEQUENA
26502725000171,PEQUENA
26910254000130,PEQUENA
26988063000191,PEQUENA
27336640000123,PEQUENA
28097885000108,PEQUENA
28290974000176,PEQUENA
28471715000141,PEQUENA
29230878000103,PEQUENA
29426682000180,PEQUENA
29984044000185,PEQUENA
30184108000223,PEQUENA
30706443000163,PEQUENA
31000072000162,PEQUENA
31010975000124,PEQUENA
31096032000166,PEQUENA
31170744000188,PEQUENA
31556283000186,PEQUENA
32256726000186,PEQUENA
33074596000123,PEQUENA
34100438000163,PEQUENA
35386045000120,PEQUENA
35648687000150,PEQUENA
36064656000115,PEQUENA
37094734000197,PEQUENA
37532184000221,PEQUENA
37604243000149,PEQUENA
37608423000107,PEQUENA
37609091000177,PEQUENA
37998581000102,PEQUENA
38462995000185,PEQUENA
40469206000180,PEQUENA
41131880000112,PEQUENA
41163138000199,PEQUENA
41792537000119,PEQUENA
42624444000148,PEQUENA
42666215000196,PEQUENA
42868931000156,PEQUENA
43828291000113,PEQUENA
44386090000176,PEQUENA
45166668000141,PEQUENA
45501752000174,PEQUENA
46099670000108,PEQUENA
46265518000158,PEQUENA
46327831000173,PEQUENA
46374966000190,PEQUENA
46805884000152,PEQUENA
47054890000188,PEQUENA
47139237000111,PEQUENA
47597911000101,PEQUENA
47725246000194,PEQUENA
58569575000100,PEQUENA
64480304000186,PEQUENA
67620468000150,PEQUENA
68700582000152,PEQUENA
68985563000110,PEQUENA
72210677000165,PEQUENA
72487960000139,PEQUENA
77999167000485,PEQUENA
86774866000175,PEQUENA
90612342000155,PEQUENA
96628763000150,PEQUENA
10208021000150,PEQUENA
10378745002439,PEQUENA
10442699000101,PEQUENA
10485182000272,PEQUENA
10572071017007,PEQUENA
10669913000159,PEQUENA
10811307000126,PEQUENA
10824731000105,PEQUENA
10855280000173,PEQUENA
11238019000197,PEQUENA
11714454000140,PEQUENA
11855737000102,PEQUENA
12603970000160,PEQUENA
12689900000177,PEQUENA
12751972000105,PEQUENA
13029688000184,PEQUENA
13035882000172,PEQUENA
13073973000100,PEQUENA
13364630000197,PEQUENA
13381282000166,PEQUENA
13562121000179,PEQUENA
13678860000201,PEQUENA
13869960000134,PEQUENA
13887316000865,PEQUENA
15230869000108,PEQUENA
15503548000121,PEQUENA
15597712000107,PEQUENA
16639591000181,PEQUENA
16974049000185,PEQUENA
17497461000114,PEQUENA
18014262000170,PEQUENA
18180490000110,PEQUENA
18336977000140,PEQUENA
19181367000187,PEQUENA
19544172000154,PEQUENA
20763845000146,PEQUENA
21387718000233,PEQUENA
21458743000180,PEQUENA
21512649000161,PEQUENA
22386037000132,PEQUENA
22475530000129,PEQUENA
22521344000189,PEQUENA
22581098000231,PEQUENA
22646323000270,PEQUENA
22938422000145,PEQUENA
23249350000191,PEQUENA
25111014000294,PEQUENA
26209764000185,PEQUENA
26493837000294,PEQUENA
27067096000161,PEQUENA
28662377000478,PEQUENA
28746867000100,PEQUENA
29953146000133,PEQUENA
31854294000142,PEQUENA
32599646000123,PEQUENA
32871516000106,PEQUENA
32990730000173,PEQUENA
33360936000182,PEQUENA
33527135000320,PEQUENA
34023037000157,PEQUENA
34028316572506,PEQUENA
34264646000106,PEQUENA
34760596000140,PEQUENA
34894525000130,PEQUENA
34899065000132,PEQUENA
35027313000380,PEQUENA
35664129000189,PEQUENA
35933499000174,PEQUENA
37073428000174,PEQUENA
37201857000180,PEQUENA
37795421000166,PEQUENA
38467975000105,PEQUENA
39970914000110,PEQUENA
40676954000133,PEQUENA
40730761000113,PEQUENA
40963466000107,PEQUENA
41849140000116,PEQUENA
42282162000100,PEQUENA
42511528000175,PEQUENA
42880345000127,PEQUENA
42929887000147,PEQUENA
43300949000110,PEQUENA
43663545000190,PEQUENA
44796033000165,PEQUENA
45042079000151,PEQUENA
45494411000119,PEQUENA
46674948000123,PEQUENA
46698737000120,PEQUENA
46860285000131,PEQUENA
47517416000145,PEQUENA
54538574000147,PEQUENA
55783880000101,PEQUENA
56159486000240,PEQUENA
57520108000122,PEQUENA
58421231000159,PEQUENA
59946301000155,PEQUENA
60558269000110,PEQUENA
75994632000117,PEQUENA
83102665000214,PEQUENA
91669747000192,PEQUENA
91805705000131,PEQUENA
97544785000103,PEQUENA
10230938000151,PEQUENA
10437327000189,PEQUENA
10628267000181,PEQUENA
10706989000107,PEQUENA
11516096000161,PEQUENA
12407089000194,PEQUENA
12427430000173,PEQUENA
12602597000123,PEQUENA
12817885000529,PEQUENA
12845190000127,PEQUENA
13309368000188,PEQUENA
13509348000150,PEQUENA
13715339000469,PEQUENA
14314375000130,PEQUENA
15544399000149,PEQUENA
15796317001710,PEQUENA
17247510000160,PEQUENA
17357478000176,PEQUENA
17671247000132,PEQUENA
17766248000160,PEQUENA
18249156000176,PEQUENA
18555774000144,PEQUENA
18685539000197,PEQUENA
19038965000100,PEQUENA
19265022000292,PEQUENA
19847165000121,PEQUENA
20014520000160,PEQUENA
20337307000190,PEQUENA
20618029000149,PEQUENA
21194592000108,PEQUENA
21358329000107,PEQUENA
21928949000479,PEQUENA
22454448000118,PEQUENA
22773379000105,PEQUENA
23171430000171,PEQUENA
23323134000149,PEQUENA
23602169000117,PEQUENA
25249028000198,PEQUENA
26030418000135,PEQUENA
26041637000110,PEQUENA
26169416000121,PEQUENA
26743405000103,PEQUENA
26934868000152,PEQUENA
27665979000173,PEQUENA
27860270000129,PEQUENA
28396130000104,PEQUENA
28410891000173,PEQUENA
29468055005686,PEQUENA
29713606000156,PEQUENA
30083095000115,PEQUENA
30129667000150,PEQUENA
31135683000118,PEQUENA
31217393000113,PEQUENA
31792805000149,PEQUENA
31933799000100,PEQUENA
32252639000150,PEQUENA
33649833000137,PEQUENA
33664610000149,PEQUENA
33775575000135,PEQUENA
34194177000198,PEQUENA
34554507000109,PEQUENA
34654949000208,PEQUENA
35088763000110,PEQUENA
35178253000134,PEQUENA
35266644000100,PEQUENA
35726875000150,PEQUENA
36448551000160,PEQUENA
36938266000127,PEQUENA
37650117000120,PEQUENA
39290015000177,PEQUENA
39447248000130,PEQUENA
39616592000106,PEQUENA
40045845000118,PEQUENA
40516256000170,PEQUENA
40542486000104,PEQUENA
40795440000105,PEQUENA
41832568000237,PEQUENA
42513334000290,PEQUENA
42894185000175,PEQUENA
43046464000141,PEQUENA
43085781000177,PEQUENA
43652147000179,PEQUENA
43660659000187,PEQUENA
43868966000158,PEQUENA
44684101000102,PEQUENA
45423730000133,PEQUENA
45537437000105,PEQUENA
45725830000114,PEQUENA
46087960000131,PEQUENA
46328702000108,PEQUENA
46371635000104,PEQUENA
46439497000140,PEQUENA
46929215000192,PEQUENA
47368528000181,PEQUENA
47939914000186,PEQUENA
48265624000167,PEQUENA
55557748000181,PEQUENA
57682023000140,PEQUENA
58538588000111,PEQUENA
61120432000120,PEQUENA
66056094000129,PEQUENA
67003293000131,PEQUENA
69129856000168,PEQUENA
72640725000155,PEQUENA
82721648000111,PEQUENA
92675180000120,PEQUENA
94402369000174,PEQUENA
97003206000107,PEQUENA
10141586000168,PEQUENA
10334603000183,PEQUENA
10495847000148,PEQUENA
10680085000150,PEQUENA
11703920000192,PEQUENA
11779819000115,PEQUENA
12742287000104,PEQUENA
13525805000109,PEQUENA
13601506000106,PEQUENA
13662064000108,PEQUENA
14142649000151,PEQUENA
14497668000109,PEQUENA
16651590000152,PEQUENA
16686302000103,PEQUENA
18312717000134,PEQUENA
18776695000163,PEQUENA
19032182000100,PEQUENA
20768656000166,PEQUENA
21146441000176,PEQUENA
21854576000196,PEQUENA
22141147002340,PEQUENA
22653626000130,PEQUENA
24312230000154,PEQUENA
24979557000184,PEQUENA
25534227000148,PEQUENA
26086238000175,PEQUENA
26250235000125,PEQUENA
27468342000197,PEQUENA
28277278000120,PEQUENA
28468253000103,PEQUENA
28707887000171,PEQUENA
28870687000135,PEQUENA
28999418000173,PEQUENA
30668130000168,PEQUENA
30858409000104,PEQUENA
31404417000143,PEQUENA
31476236000122,PEQUENA
31871871000104,PEQUENA
31948951000110,PEQUENA
32280167000140,PEQUENA
32464691000170,PEQUENA
32610409000116,PEQUENA
32771651000171,PEQUENA
32983165000974,PEQUENA
33126368000150,PEQUENA
33636804000130,PEQUENA
34217822000140,PEQUENA
34447216000111,PEQUENA
34605692000113,PEQUENA
34656629000106,PEQUENA
36054997000100,PEQUENA
36296113000123,PEQUENA
36380772000143,PEQUENA
36408890000112,PEQUENA
36673271000155,PEQUENA
38138373000791,PEQUENA
39650850000170,PEQUENA
40016637000190,PEQUENA
40768312000164,PEQUENA
41330704000100,PEQUENA
41431697000132,PEQUENA
41945281000132,PEQUENA
42791857000117,PEQUENA
43183484000164,PEQUENA
43715146000126,PEQUENA
44440044000108,PEQUENA
44500160000175,PEQUENA
44568187000108,PEQUENA
44688481000145,PEQUENA
46534315000110,PEQUENA
47340956000104,PEQUENA
47547128000133,PEQUENA
47890828000126,PEQUENA
48078991000151,PEQUENA
48147732000135,PEQUENA
54037916008987,PEQUENA
54060785000117,PEQUENA
58497975000157,PEQUENA
64028673000132,PEQUENA
69554103000108,PEQUENA
73401085000193,PEQUENA
87697769000601,PEQUENA
88507025002502,PEQUENA
91289074000145,PEQUENA
91312215000101,PEQUENA
92839075000189,PEQUENA
10391522000115,PEQUENA
10412706000386,PEQUENA
10585885000191,PEQUENA
10864848000112,PEQUENA
10876534000130,PEQUENA
11259511000149,PEQUENA
11304478000121,PEQUENA
11381428000148,PEQUENA
11824288000135,PEQUENA
12011539000206,PEQUENA
12301847000195,PEQUENA
12371335000103,PEQUENA
13158047000120,PEQUENA
14652219000180,PEQUENA
14813701000154,PEQUENA
14868750000194,PEQUENA
15067910000169,PEQUENA
15734071000195,PEQUENA
16782241000250,PEQUENA
16852133000126,PEQUENA
17550051000190,PEQUENA
17769801000119,PEQUENA
18118613000193,PEQUENA
19066673000172,PEQUENA
19072637000111,PEQUENA
19551079000177,PEQUENA
21587816000133,PEQUENA
21959391000146,PEQUENA
22136564000199,PEQUENA
22688250000107,PEQUENA
23315528000155,PEQUENA
23506110000125,PEQUENA
24326112000103,PEQUENA
24555958000530,PEQUENA
25264707000136,PEQUENA
27435198000192,PEQUENA
27678046000110,PEQUENA
27862801000112,PEQUENA
28075846000100,PEQUENA
28127678000159,PEQUENA
28666801000703,PEQUENA
29102271000130,PEQUENA
29350281000194,PEQUENA
29776367000183,PEQUENA
29798131000148,PEQUENA
31178375000170,PEQUENA
31263942000196,PEQUENA
31594996000134,PEQUENA
31963023000206,PEQUENA
32503111000107,PEQUENA
33366134000180,PEQUENA
34174135000195,PEQUENA
34406192000152,PEQUENA
35183414000188,PEQUENA
37912700000162,PEQUENA
38234889000144,PEQUENA
39527167000140,PEQUENA
40619476000120,PEQUENA
40713100000180,PEQUENA
41002429000103,PEQUENA
41447899000172,PEQUENA
41864084000199,PEQUENA
41868417000158,PEQUENA
42622401000123,PEQUENA
42634473000190,PEQUENA
42731167000172,PEQUENA
42825642000170,PEQUENA
42984735000147,PEQUENA
43216102000232,PEQUENA
43442195000132,PEQUENA
43812285000178,PEQUENA
44977863000199,PEQUENA
45252316000109,PEQUENA
45259526000129,PEQUENA
45923469000130,PEQUENA
46063449000108,PEQUENA
47693525000113,PEQUENA
47780682000166,PEQUENA
47862239000134,PEQUENA
48541510000879,PEQUENA
53315941000180,PEQUENA
63196273000173,PEQUENA
68471135000179,PEQUENA
68601087000196,PEQUENA
71334619000180,PEQUENA
72739469000158,PEQUENA
76728518000108,PEQUENA
81809170000113,PEQUENA
91857524000159,PEQUENA
10523585000188,PEQUENA
10627791000723,PEQUENA
10765196000169,PEQUENA
11148473000157,PEQUENA
11468154000200,PEQUENA
11469727000139,PEQUENA
12718857000120,PEQUENA
14587609000113,PEQUENA
14776291000119,PEQUENA
14791721000171,PEQUENA
15169965000180,PEQUENA
15493486000114,PEQUENA
15665354000122,PEQUENA
16220535000108,PEQUENA
17287526000105,PEQUENA
17808812000160,PEQUENA
17990611000127,PEQUENA
18214311000208,PEQUENA
19081884000508,PEQUENA
19558908000143,PEQUENA
19768162000100,PEQUENA
20054095000133,PEQUENA
20734494000226,PEQUENA
21285420000131,PEQUENA
21521351000118,PEQUENA
21560022000267,PEQUENA
21584053000177,PEQUENA
21727727000145,PEQUENA
21880515000101,PEQUENA
22041932000115,PEQUENA
22400614000101,PEQUENA
22459073000189,PEQUENA
22523643000152,PEQUENA
23263594000552,PEQUENA
23459947000160,PEQUENA
23895624000110,PEQUENA
24443247000140,PEQUENA
24653965000141,PEQUENA
24825122000185,PEQUENA
25401273000179,PEQUENA
26763898000143,PEQUENA
26781641000114,PEQUENA
26969475000184,PEQUENA
27059192000168,PEQUENA
27071950002883,PEQUENA
27798414000164,PEQUENA
28787754000152,PEQUENA
28818315000160,PEQUENA
29232902000135,PEQUENA
29774707000137,PEQUENA
29972862000168,PEQUENA
30040742000101,PEQUENA
30166239000105,PEQUENA
30560107000155,PEQUENA
30870698000167,PEQUENA
31147360000144,PEQUENA
31679357000171,PEQUENA
32041918000175,PEQUENA
32043459000169,PEQUENA
32435859000209,PEQUENA
32504649000136,PEQUENA
32549774000162,PEQUENA
32996589000116,PEQUENA
33786702000100,PEQUENA
34941169000168,PEQUENA
35563761000136,PEQUENA
35626768000150,PEQUENA
36861000000123,PEQUENA
36992866000173,PEQUENA
38169052000169,PEQUENA
38268691000262,PEQUENA
39412492000168,PEQUENA
39485835000114,PEQUENA
39617972000165,PEQUENA
39975018000144,PEQUENA
39982609000149,PEQUENA
40278038000145,PEQUENA
40716558000192,PEQUENA
42428489000147,PEQUENA
42656480000193,PEQUENA
44271414000120,PEQUENA
44309251000470,PEQUENA
44553655000162,PEQUENA
44581975000126,PEQUENA
45293312000250,PEQUENA
45687271000103,PEQUENA
45690822000180,PEQUENA
46288162000178,PEQUENA
46309973000108,PEQUENA
46492581000127,PEQUENA
47387583000119,PEQUENA
47485734000171,PEQUENA
47548162000122,PEQUENA
47645935000199,PEQUENA
47991893000148,PEQUENA
48245960000148,PEQUENA
53300299000166,PEQUENA
54638820000132,PEQUENA
56091945000110,PEQUENA
60005519000194,PEQUENA
60750346000139,PEQUENA
81601825000163,PEQUENA
95434338000168,PEQUENA
10143193000436,PEQUENA
10258030000156,PEQUENA
10276568000940,PEQUENA
10951537000190,PEQUENA
10971149000171,PEQUENA
11370001000144,PEQUENA
11578395000201,PEQUENA
11735719000197,PEQUENA
11997229000169,PEQUENA
12164932000159,PEQUENA
12631975000105,PEQUENA
13343725000124,PEQUENA
13358753000115,PEQUENA
13391888000182,PEQUENA
13458272000181,PEQUENA
13710883000175,PEQUENA
14481788000100,PEQUENA
14505053000179,PEQUENA
15604503000143,PEQUENA
15653219000167,PEQUENA
16736450000187,PEQUENA
16832906000102,PEQUENA
17009886000137,PEQUENA
17019052000102,PEQUENA
17089995000101,PEQUENA
18290990000105,PEQUENA
19226876000260,PEQUENA
19376401000179,PEQUENA
20441286000158,PEQUENA
20875159000167,PEQUENA
20902580000110,PEQUENA
21375086000107,PEQUENA
22175116000102,PEQUENA
23569056000167,PEQUENA
23942165000188,PEQUENA
24649292000156,PEQUENA
24801856000124,PEQUENA
24819672000191,PEQUENA
24854846000157,PEQUENA
25119443000470,PEQUENA
25180129000150,PEQUENA
25268895000170,PEQUENA
26443516000102,PEQUENA
26480195000108,PEQUENA
27527805000144,PEQUENA
27665576000124,PEQUENA
28600559004754,PEQUENA
29000341000149,PEQUENA
29208537000123,PEQUENA
29538713000195,PEQUENA
29690886000124,PEQUENA
30069526000199,PEQUENA
30180626000198,PEQUENA
30621077000140,PEQUENA
30670977000187,PEQUENA
31063052000130,PEQUENA
31086072000127,PEQUENA
31437228000258,PEQUENA
31477188000197,PEQUENA
31698230000108,PEQUENA
32116674000142,PEQUENA
32990284000105,PEQUENA
34895308000164,PEQUENA
34900797000103,PEQUENA
35638366000175,PEQUENA
36463420000151,PEQUENA
36680402000202,PEQUENA
36951761000176,PEQUENA
37155208000190,PEQUENA
37420827000164,PEQUENA
39293743000132,PEQUENA
39375199000178,PEQUENA
39814660000141,PEQUENA
40712763000180,PEQUENA
41244394000100,PEQUENA
43603409000105,PEQUENA
43713523000198,PEQUENA
43952057000101,PEQUENA
44363334000103,PEQUENA
45037939000169,PEQUENA
45291496000138,PEQUENA
45304671000184,PEQUENA
45352915000102,PEQUENA
46126905000103,PEQUENA
47176293000126,PEQUENA
47422996000197,PEQUENA
47611897000153,PEQUENA
47628521000151,PEQUENA
48246021000118,PEQUENA
61084968000138,PEQUENA
61425674000122,PEQUENA
63085393000101,PEQUENA
64457138000105,PEQUENA
65161895000191,PEQUENA
68485127000181,PEQUENA
68688274000159,PEQUENA
72330582000185,PEQUENA
72972706000126,PEQUENA
73123176000104,PEQUENA
73762353000100,PEQUENA
78833506000179,PEQUENA
78907607001704,PEQUENA
81015380000130,PEQUENA
81531048000128,PEQUENA
85199164000142,PEQUENA
86776762000108,PEQUENA
90939828000100,PEQUENA
92049030000100,PEQUENA
95300588000105,PEQUENA
10664182000230,PEQUENA
10698235000152,PEQUENA
10734719000100,PEQUENA
10744345000103,PEQUENA
11943763000192,PEQUENA
12387764000160,PEQUENA
12740848000136,PEQUENA
12835277000113,PEQUENA
13787450000118,PEQUENA
13845614000116,PEQUENA
13890579000157,PEQUENA
14049870000160,PEQUENA
14234931000169,PEQUENA
16479546000107,PEQUENA
17277259000187,PEQUENA
17532115000120,PEQUENA
17839482000170,PEQUENA
18527818000122,PEQUENA
18544977000135,PEQUENA
19726531000194,PEQUENA
19878781000220,PEQUENA
20052316000134,PEQUENA
20202103000141,PEQUENA
20469571000187,PEQUENA
20766205000190,PEQUENA
20823951000259,PEQUENA
21054208000163,PEQUENA
21584813000146,PEQUENA
22021315000158,PEQUENA
22136385000151,PEQUENA
22194425000111,PEQUENA
22231369000490,PEQUENA
22243695000175,PEQUENA
